transaction_id,amount,age,is_international,merchant_cat,hour,device_change,fraud,age_group,fraud_percent_by_hour
2614,3704.7793767042053,66,0,11,18,1,0,65+,0.5051546391752577
2615,1582.0344784968047,61,1,14,2,1,1,55-64,0.5194174757281553
2616,510.36004794200164,61,0,16,19,1,1,55-64,0.49038461538461536
2617,1801.809360083339,47,0,18,13,1,1,45-54,0.5024390243902439
2618,1352.6960386362432,34,0,4,8,0,1,25-34,0.48223350253807107
2619,4213.716798900614,27,1,1,8,0,0,25-34,0.48223350253807107
2620,1567.4262400081304,52,0,15,20,1,1,45-54,0.5628415300546448
2621,3944.87342640826,37,1,14,5,1,1,35-44,0.47297297297297297
2622,4459.468851908863,35,0,19,7,1,0,35-44,0.5128205128205128
2623,2169.653280463071,62,1,5,10,1,1,55-64,0.5252525252525253
2624,4549.805776128106,61,0,4,7,1,0,55-64,0.5128205128205128
2625,1887.212951762001,44,0,13,11,1,1,35-44,0.5124378109452736
2626,4820.428004034051,66,0,18,9,1,0,65+,0.5084745762711864
2627,447.3583331033391,53,1,12,22,1,0,45-54,0.46733668341708545
2628,3435.4093132497105,40,0,15,3,0,1,35-44,0.49056603773584906
2629,2469.5763882441865,49,0,9,15,1,0,45-54,0.484
2630,1938.8563784727796,27,1,4,19,1,0,25-34,0.49038461538461536
2631,3163.926681864256,28,1,5,5,0,1,25-34,0.47297297297297297
2632,3519.5816010800218,55,1,9,8,1,1,55-64,0.48223350253807107
2633,22.811984981895126,23,1,13,22,1,1,18-24,0.46733668341708545
2634,835.5984906472464,58,0,10,4,1,1,55-64,0.4744897959183674
2635,3565.517207120959,64,0,16,20,1,1,55-64,0.5628415300546448
2636,3332.2606824774543,51,1,13,23,0,1,45-54,0.46733668341708545
2637,4830.271478138257,53,0,4,5,1,1,45-54,0.47297297297297297
2638,3805.427913463664,54,1,13,16,1,1,45-54,0.4928909952606635
2639,4753.912765948959,34,0,8,16,1,1,25-34,0.4928909952606635
2640,3512.9999671725,57,1,13,23,0,0,55-64,0.46733668341708545
2641,1490.9629909885764,57,0,15,21,1,0,55-64,0.45
2642,527.7192463320315,71,1,13,12,1,0,65+,0.4729064039408867
2643,3909.337492861333,29,1,5,16,0,0,25-34,0.4928909952606635
2644,3221.1019581581036,38,0,6,13,0,0,35-44,0.5024390243902439
2645,241.88187595408786,57,0,5,1,0,0,55-64,0.48148148148148145
2646,1800.8922790389906,36,0,13,18,0,0,35-44,0.5051546391752577
2647,4784.042277605947,20,1,5,2,1,1,18-24,0.5194174757281553
2648,2502.5053274052957,35,0,13,1,0,0,35-44,0.48148148148148145
2649,2164.2129509625033,70,1,8,1,0,0,65+,0.48148148148148145
2650,2289.0403261913107,68,0,9,21,0,0,65+,0.45
2651,1045.2047373018133,36,0,19,6,1,0,35-44,0.5069124423963134
2652,1844.1671471531113,64,1,15,3,0,0,55-64,0.49056603773584906
2653,1849.696466679896,23,1,10,16,1,1,18-24,0.4928909952606635
2654,262.7227459171745,33,0,11,5,1,0,25-34,0.47297297297297297
2655,3838.0705749610734,25,1,5,6,0,0,25-34,0.5069124423963134
2656,2083.105655087491,65,1,9,19,1,1,65+,0.49038461538461536
2657,4111.0772541953,35,0,11,5,0,0,35-44,0.47297297297297297
2658,4251.889657598357,69,1,19,8,0,1,65+,0.48223350253807107
2659,1060.7582794385917,65,0,2,19,1,1,65+,0.49038461538461536
2660,3287.1100573684726,60,0,6,3,1,1,55-64,0.49056603773584906
2661,2361.9367390107454,56,1,1,4,1,0,55-64,0.4744897959183674
2662,4400.903532869504,66,0,3,18,1,0,65+,0.5051546391752577
2663,1079.4876552030942,66,1,3,9,0,1,65+,0.5084745762711864
2664,3389.388188349911,29,0,14,17,1,0,25-34,0.5186915887850467
2665,3039.1528591413603,62,1,5,14,1,0,55-64,0.5024875621890548
2666,1477.2120863815921,27,1,17,0,1,1,25-34,0.45161290322580644
2667,683.8679173522119,24,1,15,4,1,1,18-24,0.4744897959183674
2668,3258.5471626259055,63,1,6,4,0,0,55-64,0.4744897959183674
2669,3693.2486932035213,72,1,14,7,0,1,65+,0.5128205128205128
2670,1578.8210914729866,18,0,14,21,1,1,18-24,0.45
2671,3224.518187507547,66,0,17,21,1,0,65+,0.45
2672,1976.2594071499047,53,1,8,21,0,0,45-54,0.45
2673,3566.321209529806,38,0,8,19,0,1,35-44,0.49038461538461536
2674,996.8771591953715,54,1,19,14,0,0,45-54,0.5024875621890548
2675,4451.184798178236,69,1,9,16,0,0,65+,0.4928909952606635
2676,1437.760572731433,41,0,11,18,1,0,35-44,0.5051546391752577
2677,1839.5621527930084,72,0,13,12,1,0,65+,0.4729064039408867
2678,291.4016684496686,42,1,13,21,0,0,35-44,0.45
2679,558.4495493940607,24,1,19,20,0,0,18-24,0.5628415300546448
2680,2579.7936516589284,59,1,19,9,1,1,55-64,0.5084745762711864
2681,1338.6957909631294,34,1,5,16,1,1,25-34,0.4928909952606635
2682,4177.56564848523,46,1,16,4,0,1,45-54,0.4744897959183674
2683,74.45224988611426,47,1,9,17,1,1,45-54,0.5186915887850467
2684,1896.091149311009,24,0,3,16,0,1,18-24,0.4928909952606635
2685,1687.3903882986942,50,1,19,3,1,0,45-54,0.49056603773584906
2686,97.61882695708758,24,1,5,21,1,0,18-24,0.45
2687,622.7176266035506,41,0,8,6,0,1,35-44,0.5069124423963134
2688,2068.7997319182577,28,1,14,4,1,0,25-34,0.4744897959183674
2689,2464.830057652786,26,1,3,7,0,1,25-34,0.5128205128205128
2690,2022.0444465270907,29,0,13,7,1,0,25-34,0.5128205128205128
2691,2655.157454382057,52,1,11,10,0,1,45-54,0.5252525252525253
2692,2976.063242853502,21,0,8,8,0,0,18-24,0.48223350253807107
2693,50.60918181805032,53,1,19,18,0,1,45-54,0.5051546391752577
2694,2321.011702108066,45,0,10,18,1,0,45-54,0.5051546391752577
2695,4817.532705197054,74,0,18,8,0,1,65+,0.48223350253807107
2696,2595.642368367614,30,0,18,22,0,0,25-34,0.46733668341708545
2697,3388.033795027307,40,1,7,19,1,0,35-44,0.49038461538461536
2698,1560.0074257264992,36,1,16,16,1,1,35-44,0.4928909952606635
2699,3870.1828993856598,59,0,6,15,0,1,55-64,0.484
2700,3864.8344878986995,54,0,16,6,0,1,45-54,0.5069124423963134
2701,2606.9589422230406,56,1,16,21,1,1,55-64,0.45
2702,4880.093102572789,41,1,1,2,1,1,35-44,0.5194174757281553
2703,628.6255235985043,33,1,19,20,1,1,25-34,0.5628415300546448
2704,85.72137678301539,50,1,3,18,0,1,45-54,0.5051546391752577
2705,3851.020900573723,29,1,6,7,1,1,25-34,0.5128205128205128
2706,4035.970531287048,51,0,4,4,0,0,45-54,0.4744897959183674
2707,601.9159383737606,24,1,4,5,0,0,18-24,0.47297297297297297
2708,1328.6485819600719,28,0,4,1,0,0,25-34,0.48148148148148145
2709,88.74426446977792,48,1,10,23,1,0,45-54,0.46733668341708545
2710,1467.249745292043,46,0,9,18,1,1,45-54,0.5051546391752577
2711,3865.9362277194386,30,0,8,12,1,0,25-34,0.4729064039408867
2712,2590.284678035182,48,1,19,5,0,0,45-54,0.47297297297297297
2713,1741.1298702482723,19,0,17,5,0,1,18-24,0.47297297297297297
2714,1859.324735236745,56,0,17,1,1,0,55-64,0.48148148148148145
2715,7.766774951625303,32,0,1,23,1,1,25-34,0.46733668341708545
2716,1499.7028372986142,74,0,14,4,0,0,65+,0.4744897959183674
2717,3232.6472494480145,28,1,11,10,0,0,25-34,0.5252525252525253
2718,4870.998024637969,51,0,3,10,0,1,45-54,0.5252525252525253
2719,4235.457074092514,56,1,8,23,0,1,55-64,0.46733668341708545
2720,118.9512282630001,21,0,10,13,1,0,18-24,0.5024390243902439
2721,4492.904462769522,28,1,17,12,0,0,25-34,0.4729064039408867
2722,3916.208868079831,46,1,8,7,0,0,45-54,0.5128205128205128
2723,3902.100241731331,19,1,1,14,1,1,18-24,0.5024875621890548
2724,2290.520799258854,33,0,7,11,1,1,25-34,0.5124378109452736
2725,1990.6284594795595,56,1,9,2,1,1,55-64,0.5194174757281553
2726,1515.2757284371298,30,1,12,20,1,1,25-34,0.5628415300546448
2727,329.40859991287454,54,0,9,22,0,1,45-54,0.46733668341708545
2728,1141.9485821050018,34,1,3,4,0,1,25-34,0.4744897959183674
2729,1233.771571255145,38,0,4,5,0,0,35-44,0.47297297297297297
2730,2420.901271481298,61,0,10,1,0,1,55-64,0.48148148148148145
2731,3737.474588576873,36,1,4,7,0,1,35-44,0.5128205128205128
2732,2369.575332161335,24,0,9,4,1,0,18-24,0.4744897959183674
2733,290.1644027863559,55,0,1,21,1,0,55-64,0.45
2734,4788.991215140031,25,0,5,16,0,1,25-34,0.4928909952606635
2735,4713.678871151467,30,1,9,1,1,1,25-34,0.48148148148148145
2736,3926.1625261988934,54,0,5,10,0,1,45-54,0.5252525252525253
2737,4956.648179919539,19,0,6,3,0,1,18-24,0.49056603773584906
2738,2722.867181668514,58,0,19,10,0,0,55-64,0.5252525252525253
2739,4813.878982915777,28,1,8,8,0,0,25-34,0.48223350253807107
2740,378.94959804313714,41,0,10,5,0,0,35-44,0.47297297297297297
2741,1829.0380605585951,23,1,11,23,1,1,18-24,0.46733668341708545
2742,1127.6809587658224,43,0,13,1,1,0,35-44,0.48148148148148145
2743,979.9695875872159,24,1,4,14,0,1,18-24,0.5024875621890548
2744,704.8739415144877,74,1,11,4,0,0,65+,0.4744897959183674
2745,3112.4457941884175,56,1,12,11,1,1,55-64,0.5124378109452736
2746,3906.827956880778,36,0,5,12,0,1,35-44,0.4729064039408867
2747,2891.913698702383,23,0,10,16,0,0,18-24,0.4928909952606635
2748,735.6665852314602,60,0,7,3,0,0,55-64,0.49056603773584906
2749,4055.8077258974213,46,1,9,9,1,1,45-54,0.5084745762711864
2750,3180.1375811114785,60,0,9,0,0,0,55-64,0.45161290322580644
2751,1941.4403649288506,56,0,10,10,0,1,55-64,0.5252525252525253
2752,3370.9773473847786,19,1,10,15,1,1,18-24,0.484
2753,1300.2649912349214,36,0,2,10,0,0,35-44,0.5252525252525253
2754,1726.6158502625583,21,0,4,8,0,0,18-24,0.48223350253807107
2755,4587.511729816819,23,1,8,1,1,1,18-24,0.48148148148148145
2756,1453.2320238514305,66,1,14,6,1,1,65+,0.5069124423963134
2757,2350.471352521525,74,0,17,18,0,1,65+,0.5051546391752577
2758,4450.815545842677,54,1,13,17,1,1,45-54,0.5186915887850467
2759,3538.89902998737,45,0,18,19,0,1,45-54,0.49038461538461536
2760,311.95392759734904,47,0,18,6,0,1,45-54,0.5069124423963134
2761,737.3679183505727,24,0,13,22,1,0,18-24,0.46733668341708545
2762,40.20011226881217,26,0,8,8,0,0,25-34,0.48223350253807107
2763,3154.9780293555878,42,0,12,11,1,0,35-44,0.5124378109452736
2764,2238.9194536266814,50,1,1,2,1,1,45-54,0.5194174757281553
2765,672.2399796604753,18,1,18,22,1,1,18-24,0.46733668341708545
2766,4789.712671162795,68,0,3,21,0,0,65+,0.45
2767,2648.768960004154,23,1,12,15,1,0,18-24,0.484
2768,1210.224577270333,35,1,19,6,0,0,35-44,0.5069124423963134
2769,2503.517252202383,27,0,13,22,1,1,25-34,0.46733668341708545
2770,3398.422043342804,45,1,10,4,1,1,45-54,0.4744897959183674
2771,382.11985064984884,28,1,15,22,0,1,25-34,0.46733668341708545
2772,1374.244371424412,50,0,2,6,0,0,45-54,0.5069124423963134
2773,4035.020488929084,18,0,19,18,1,0,18-24,0.5051546391752577
2774,2298.8646871429037,30,0,3,16,0,0,25-34,0.4928909952606635
2775,2733.339133019442,54,0,14,15,0,1,45-54,0.484
2776,2164.647195045137,37,0,7,20,1,0,35-44,0.5628415300546448
2777,220.45581327238258,18,0,8,23,1,0,18-24,0.46733668341708545
2778,829.5831493209595,69,0,11,20,0,1,65+,0.5628415300546448
2779,2228.2626520707126,20,1,6,18,1,1,18-24,0.5051546391752577
2780,1046.7181415742311,35,0,11,17,1,0,35-44,0.5186915887850467
2781,250.845164269734,58,1,17,18,1,1,55-64,0.5051546391752577
2782,4218.404670595067,31,1,10,3,0,0,25-34,0.49056603773584906
2783,4905.981453291415,48,0,17,0,0,1,45-54,0.45161290322580644
2784,3965.9212271097003,44,1,2,3,0,1,35-44,0.49056603773584906
2785,4269.070823601631,34,1,6,3,1,1,25-34,0.49056603773584906
2786,1210.6436744549098,72,1,5,8,0,1,65+,0.48223350253807107
2787,4803.174250590486,63,0,4,7,1,1,55-64,0.5128205128205128
2788,985.4315965626885,46,1,2,1,1,1,45-54,0.48148148148148145
2789,4757.197621998799,53,1,12,22,1,0,45-54,0.46733668341708545
2790,4974.101650535789,54,0,3,5,1,0,45-54,0.47297297297297297
2791,3558.902305924498,43,1,6,22,0,0,35-44,0.46733668341708545
2792,4905.737515227318,70,1,14,10,1,1,65+,0.5252525252525253
2793,2848.1293580559513,34,1,8,3,1,1,25-34,0.49056603773584906
2794,1298.4493740972755,39,1,14,13,0,0,35-44,0.5024390243902439
2795,2185.542432442439,42,1,3,20,1,0,35-44,0.5628415300546448
2796,2968.211115958551,19,0,16,21,0,0,18-24,0.45
2797,366.3347285730479,72,1,15,8,0,1,65+,0.48223350253807107
2798,3112.093979821613,39,0,7,1,0,0,35-44,0.48148148148148145
2799,4905.90800597471,22,1,15,0,1,0,18-24,0.45161290322580644
2800,951.3481412688544,21,0,13,3,0,0,18-24,0.49056603773584906
2801,3963.182986325628,53,0,6,11,1,0,45-54,0.5124378109452736
2802,4539.5860701043175,23,0,15,4,0,1,18-24,0.4744897959183674
2803,4718.564262508284,69,1,17,8,0,0,65+,0.48223350253807107
2804,4800.717886422831,38,1,4,21,0,0,35-44,0.45
2805,2607.7767339686384,30,1,14,3,0,1,25-34,0.49056603773584906
2806,4886.562232049527,71,1,15,15,1,1,65+,0.484
2807,3786.7937254650597,54,1,12,1,1,1,45-54,0.48148148148148145
2808,809.1955097485725,72,0,19,15,0,1,65+,0.484
2809,2385.023632233382,42,0,10,15,0,1,35-44,0.484
2810,3591.937545684648,43,0,6,20,0,0,35-44,0.5628415300546448
2811,1237.4542387795975,72,1,9,23,1,0,65+,0.46733668341708545
2812,3203.435302560888,56,1,2,23,0,0,55-64,0.46733668341708545
2813,3333.3357947540494,37,0,4,21,0,1,35-44,0.45
2814,814.3360192990209,50,1,9,10,1,0,45-54,0.5252525252525253
2815,2825.8614769513288,31,1,15,0,0,1,25-34,0.45161290322580644
2816,3858.36292798206,73,0,13,14,0,1,65+,0.5024875621890548
2817,2494.9794270151738,53,0,8,23,0,0,45-54,0.46733668341708545
2818,61.50348076376102,34,1,19,3,0,1,25-34,0.49056603773584906
2819,46.183306927381594,38,1,19,17,1,0,35-44,0.5186915887850467
2820,1785.789690506091,63,0,16,16,1,1,55-64,0.4928909952606635
2821,4631.044148090478,33,1,11,6,1,0,25-34,0.5069124423963134
2822,1144.1552212384402,63,0,10,17,0,1,55-64,0.5186915887850467
2823,3172.184080669564,33,0,8,12,0,1,25-34,0.4729064039408867
2824,1111.1572775959096,73,0,1,19,1,1,65+,0.49038461538461536
2825,1609.0282783080836,37,1,10,19,0,0,35-44,0.49038461538461536
2826,4240.362405917818,46,0,18,9,0,1,45-54,0.5084745762711864
2827,3644.5783499074646,45,0,3,0,1,0,45-54,0.45161290322580644
2828,477.90098728873994,25,1,11,1,1,1,25-34,0.48148148148148145
2829,2144.0814029111816,41,0,18,16,0,0,35-44,0.4928909952606635
2830,146.81964846267707,20,1,3,21,1,1,18-24,0.45
2831,2404.969842868442,42,1,8,2,0,0,35-44,0.5194174757281553
2832,3312.5076244936395,36,1,14,16,1,1,35-44,0.4928909952606635
2833,593.3946153671596,50,0,6,11,1,1,45-54,0.5124378109452736
2834,1445.135809606919,19,0,15,23,0,1,18-24,0.46733668341708545
2835,1989.7852908852824,32,1,14,11,0,0,25-34,0.5124378109452736
2836,4597.735592255593,39,1,7,19,1,1,35-44,0.49038461538461536
2837,4966.281822099397,27,1,10,9,0,1,25-34,0.5084745762711864
2838,225.51158367908366,35,0,15,6,0,1,35-44,0.5069124423963134
2839,3805.278609553465,39,1,10,9,0,0,35-44,0.5084745762711864
2840,1859.2486079453138,63,1,17,17,1,1,55-64,0.5186915887850467
2841,1962.8984729611707,66,1,19,21,0,0,65+,0.45
2842,3771.5706017617663,44,0,17,5,0,0,35-44,0.47297297297297297
2843,4592.213734294898,30,1,12,6,1,1,25-34,0.5069124423963134
2844,4754.6920439182395,50,0,15,16,1,1,45-54,0.4928909952606635
2845,2886.0358076055654,22,0,12,11,1,0,18-24,0.5124378109452736
2846,1786.2486753432136,43,1,9,16,1,0,35-44,0.4928909952606635
2847,3937.9578802080373,30,1,5,17,0,1,25-34,0.5186915887850467
2848,1255.755914928239,44,1,4,13,0,0,35-44,0.5024390243902439
2849,2820.8060701387553,74,0,12,10,1,0,65+,0.5252525252525253
2850,1793.533729162841,31,0,16,1,1,1,25-34,0.48148148148148145
2851,3283.4987374656725,41,0,9,20,0,1,35-44,0.5628415300546448
2852,1202.754165554641,20,1,3,0,0,0,18-24,0.45161290322580644
2853,958.773135728394,64,0,3,10,1,0,55-64,0.5252525252525253
2854,4591.27719429051,68,1,18,1,0,1,65+,0.48148148148148145
2855,509.916611064735,66,1,17,15,0,0,65+,0.484
2856,2530.2835807669235,47,1,10,21,1,0,45-54,0.45
2857,1105.0430620320815,52,0,2,2,1,1,45-54,0.5194174757281553
2858,195.61088666501158,65,0,11,19,1,0,65+,0.49038461538461536
2859,181.05807263884054,31,0,3,0,1,0,25-34,0.45161290322580644
2860,876.9336387570308,29,1,2,20,0,0,25-34,0.5628415300546448
2861,4333.9850021754955,45,0,9,19,1,0,45-54,0.49038461538461536
2862,1413.1112411411564,61,0,19,7,0,1,55-64,0.5128205128205128
2863,4752.345393705903,46,1,2,18,0,0,45-54,0.5051546391752577
2864,2908.5298426529785,60,1,19,0,0,0,55-64,0.45161290322580644
2865,2183.6343346540616,34,0,2,4,1,1,25-34,0.4744897959183674
2866,2900.8640845126038,57,1,15,0,0,0,55-64,0.45161290322580644
2867,2583.9752277461125,66,0,3,10,1,0,65+,0.5252525252525253
2868,3794.1224925328684,38,1,5,20,1,1,35-44,0.5628415300546448
2869,1413.1978337982885,74,1,11,8,1,0,65+,0.48223350253807107
2870,1765.8989076099117,40,0,7,4,0,0,35-44,0.4744897959183674
2871,4470.57741836372,37,1,6,1,1,0,35-44,0.48148148148148145
2872,4732.336109238877,28,1,14,12,1,0,25-34,0.4729064039408867
2873,4462.898579204886,74,1,1,17,0,0,65+,0.5186915887850467
2874,2097.8205217926106,74,0,17,11,1,0,65+,0.5124378109452736
2875,3902.0471495314014,51,1,17,13,0,0,45-54,0.5024390243902439
2876,2382.202330772193,27,1,14,4,0,1,25-34,0.4744897959183674
2877,2488.201720878365,27,0,10,23,1,1,25-34,0.46733668341708545
2878,1024.1958651773625,60,0,8,9,1,1,55-64,0.5084745762711864
2879,2956.0603859893235,23,1,8,19,1,0,18-24,0.49038461538461536
2880,931.4933528689863,53,1,14,1,1,1,45-54,0.48148148148148145
2881,1658.4919306369015,41,1,7,3,0,1,35-44,0.49056603773584906
2882,4275.295977898056,29,0,6,11,1,1,25-34,0.5124378109452736
2883,1036.1719702450653,60,1,4,10,1,1,55-64,0.5252525252525253
2884,356.72026758199064,72,0,1,3,0,0,65+,0.49056603773584906
2885,345.9689554714687,40,0,15,10,1,0,35-44,0.5252525252525253
2886,4703.981817995036,44,1,15,8,1,0,35-44,0.48223350253807107
2887,2535.095269371211,74,1,1,9,1,1,65+,0.5084745762711864
2888,2047.6509470132746,62,0,3,5,1,0,55-64,0.47297297297297297
2889,4054.582026458584,54,1,5,14,1,1,45-54,0.5024875621890548
2890,4179.293813624669,23,1,5,9,0,0,18-24,0.5084745762711864
2891,1661.6229745449075,18,0,4,21,1,0,18-24,0.45
2892,3468.3966693115026,23,1,17,20,0,1,18-24,0.5628415300546448
2893,3855.842956443581,67,0,14,5,0,1,65+,0.47297297297297297
2894,3273.5987836429067,39,1,8,0,0,0,35-44,0.45161290322580644
2895,758.8237789256967,58,0,2,20,0,0,55-64,0.5628415300546448
2896,4379.539534501768,41,0,8,21,1,0,35-44,0.45
2897,2695.9336691273074,42,1,1,23,1,1,35-44,0.46733668341708545
2898,1413.0796594236485,32,0,4,19,0,1,25-34,0.49038461538461536
2899,2126.715699003032,43,0,19,20,1,1,35-44,0.5628415300546448
2900,188.817880904138,25,1,5,3,1,1,25-34,0.49056603773584906
2901,640.2061393108654,68,1,5,22,0,0,65+,0.46733668341708545
2902,3827.9682058287885,41,1,19,21,1,1,35-44,0.45
2903,1.0581621420753393,65,0,12,13,0,1,65+,0.5024390243902439
2904,2083.4125765829785,55,0,1,19,0,1,55-64,0.49038461538461536
2905,2613.0283952468567,23,0,7,21,1,0,18-24,0.45
2906,274.1174655848605,71,1,17,19,1,0,65+,0.49038461538461536
2907,4865.417736698692,52,0,2,7,1,1,45-54,0.5128205128205128
2908,1131.40053091711,59,0,11,10,0,1,55-64,0.5252525252525253
2909,1521.689399461768,18,1,7,14,0,0,18-24,0.5024875621890548
2910,1520.4086187628816,63,0,17,18,1,0,55-64,0.5051546391752577
2911,1152.852893924632,53,1,3,7,0,1,45-54,0.5128205128205128
2912,8.367636609470768,29,1,6,12,1,0,25-34,0.4729064039408867
2913,3646.994625645894,55,1,11,17,1,1,55-64,0.5186915887850467
2914,4834.260653496627,28,0,18,21,1,0,25-34,0.45
2915,1122.2431229419403,29,0,18,23,1,1,25-34,0.46733668341708545
2916,3315.572911825309,59,0,10,16,0,1,55-64,0.4928909952606635
2917,3709.739738466617,67,1,5,5,1,1,65+,0.47297297297297297
2918,4242.278470073533,56,1,15,14,0,1,55-64,0.5024875621890548
2919,2113.723355871032,24,1,4,12,0,0,18-24,0.4729064039408867
2920,1515.3515972965058,28,0,1,17,0,0,25-34,0.5186915887850467
2921,1627.1503749811325,53,0,15,10,0,1,45-54,0.5252525252525253
2922,3563.3940441594655,69,0,17,12,0,0,65+,0.4729064039408867
2923,4084.0805530616744,48,0,19,0,0,1,45-54,0.45161290322580644
2924,908.8882248152566,50,0,14,17,1,0,45-54,0.5186915887850467
2925,1855.3340997806683,30,1,19,4,0,1,25-34,0.4744897959183674
2926,4509.799043549001,35,0,18,5,1,0,35-44,0.47297297297297297
2927,4033.6609049540016,58,1,2,0,0,0,55-64,0.45161290322580644
2928,4924.307155409617,73,1,6,6,1,0,65+,0.5069124423963134
2929,3771.4870501507216,41,0,13,3,1,0,35-44,0.49056603773584906
2930,1966.5828099385835,26,1,17,8,0,1,25-34,0.48223350253807107
2931,2953.598532139194,48,0,6,14,1,1,45-54,0.5024875621890548
2932,3305.410256982354,72,0,5,5,1,0,65+,0.47297297297297297
2933,393.20062576930263,58,1,7,16,0,0,55-64,0.4928909952606635
2934,2722.9402985602214,27,0,1,19,0,0,25-34,0.49038461538461536
2935,3546.8948215345754,19,0,13,17,0,0,18-24,0.5186915887850467
2936,837.4391987013008,55,1,19,21,0,1,55-64,0.45
2937,3903.3779554103603,32,1,1,3,0,0,25-34,0.49056603773584906
2938,2919.280129790044,20,1,13,8,0,0,18-24,0.48223350253807107
2939,4761.156706702275,60,1,11,13,0,0,55-64,0.5024390243902439
2940,213.06906873625158,48,1,7,2,0,0,45-54,0.5194174757281553
2941,1327.3653616397794,23,1,3,0,1,0,18-24,0.45161290322580644
2942,3008.1678426198205,20,0,1,10,0,0,18-24,0.5252525252525253
2943,1483.5030011174476,73,0,8,0,1,0,65+,0.45161290322580644
2944,3572.4063961921397,28,0,17,11,0,0,25-34,0.5124378109452736
2945,3795.2674073271332,32,1,13,8,0,1,25-34,0.48223350253807107
2946,513.4773043683058,62,0,14,4,0,0,55-64,0.4744897959183674
2947,2569.7584665696318,69,1,5,14,0,0,65+,0.5024875621890548
2948,2544.9438873996883,45,0,6,17,1,0,45-54,0.5186915887850467
2949,1847.0345703074897,27,1,6,8,1,0,25-34,0.48223350253807107
2950,4664.691387985791,55,0,8,12,0,1,55-64,0.4729064039408867
2951,4137.704093046233,64,1,13,12,1,0,55-64,0.4729064039408867
2952,3486.349700166274,74,1,18,23,0,1,65+,0.46733668341708545
2953,3571.9188520392527,67,1,4,12,1,1,65+,0.4729064039408867
2954,2309.1190029217823,67,1,17,9,0,1,65+,0.5084745762711864
2955,4605.051610961783,24,0,5,9,1,1,18-24,0.5084745762711864
2956,3473.2825408391736,32,0,3,21,1,0,25-34,0.45
2957,3645.176327217426,35,1,4,6,1,1,35-44,0.5069124423963134
2958,4308.592828032939,35,1,5,21,0,1,35-44,0.45
2959,1371.083875121613,69,1,14,4,1,0,65+,0.4744897959183674
2960,4035.5474484296483,58,0,15,19,0,1,55-64,0.49038461538461536
2961,977.0077741795037,41,1,17,6,1,1,35-44,0.5069124423963134
2962,1727.3644192721943,19,1,6,19,0,1,18-24,0.49038461538461536
2963,1678.7166608949437,57,0,10,9,0,1,55-64,0.5084745762711864
2964,4892.648816477314,37,1,16,9,0,0,35-44,0.5084745762711864
2965,4282.829581515886,51,1,17,20,1,1,45-54,0.5628415300546448
2966,3506.1481380897085,60,0,14,23,1,0,55-64,0.46733668341708545
2967,3635.556751315335,43,1,12,12,0,0,35-44,0.4729064039408867
2968,2810.801899218453,24,1,9,14,0,0,18-24,0.5024875621890548
2969,4735.506244875487,55,0,15,5,0,1,55-64,0.47297297297297297
2970,2481.7975056589253,47,1,12,19,1,1,45-54,0.49038461538461536
2971,1903.2080316396027,59,0,14,11,1,0,55-64,0.5124378109452736
2972,816.0136493210234,22,1,18,18,1,0,18-24,0.5051546391752577
2973,3931.2420556530287,28,1,6,10,1,0,25-34,0.5252525252525253
2974,3672.4852164458816,18,1,4,5,1,0,18-24,0.47297297297297297
2975,1922.3908375821502,51,1,12,0,0,0,45-54,0.45161290322580644
2976,126.94187638218757,73,1,13,1,0,0,65+,0.48148148148148145
2977,4195.147641262336,18,0,19,22,0,1,18-24,0.46733668341708545
2978,58.07849928691409,36,1,13,14,0,1,35-44,0.5024875621890548
2979,3518.7951983656258,19,1,12,3,1,1,18-24,0.49056603773584906
2980,4851.315291520559,38,0,3,4,1,0,35-44,0.4744897959183674
2981,2188.868979412869,37,0,3,14,0,1,35-44,0.5024875621890548
2982,1175.632051574768,40,1,14,10,1,0,35-44,0.5252525252525253
2983,3524.6501792068652,38,0,18,9,0,0,35-44,0.5084745762711864
2984,4085.82358193591,41,1,19,16,1,1,35-44,0.4928909952606635
2985,2732.6051500731587,21,0,10,1,1,0,18-24,0.48148148148148145
2986,4835.209341005475,29,0,17,19,0,1,25-34,0.49038461538461536
2987,259.29193956814754,39,1,15,23,0,1,35-44,0.46733668341708545
2988,2524.4731959243363,37,0,19,9,0,1,35-44,0.5084745762711864
2989,3592.551282665428,35,1,9,19,1,0,35-44,0.49038461538461536
2990,4313.339715274746,18,0,4,2,1,0,18-24,0.5194174757281553
2991,897.0988039270425,47,0,15,18,1,0,45-54,0.5051546391752577
2992,4000.2174053366434,50,0,19,4,0,1,45-54,0.4744897959183674
2993,2763.982671517008,41,1,16,2,0,0,35-44,0.5194174757281553
2994,1983.3718562678262,31,1,8,7,0,1,25-34,0.5128205128205128
2995,659.4434278668887,53,0,17,4,1,0,45-54,0.4744897959183674
2996,4326.613498785653,22,1,1,11,1,1,18-24,0.5124378109452736
2997,787.208767690397,28,1,7,13,0,1,25-34,0.5024390243902439
2998,1549.629508186287,41,1,18,6,0,0,35-44,0.5069124423963134
2999,1450.9376142802219,48,0,12,10,0,0,45-54,0.5252525252525253
3000,4357.198756920081,72,1,16,7,1,1,65+,0.5128205128205128
3001,3363.8422680502813,30,0,1,4,1,1,25-34,0.4744897959183674
3002,3983.61030455967,33,0,15,7,0,0,25-34,0.5128205128205128
